Data Escala de Tempo 1 DM Simp 4,Data do Incio da Semana Din Instante DM Simp 4,Data Escala de Tempo 1 DM Simp 4,Din Instante,Período Exibido DM Simp 4,Subsistema,Texto Data Incio da Semana Din Instante DM,Selecione Tipo de DM Simp 4
6/8/2003 12:00:00 AM,,6/8/2003 12:00:00 AM,6/8/2003 6:22:00 PM,Dia,Nordeste,,6697.47
6/9/2003 12:00:00 AM,,6/9/2003 12:00:00 AM,6/9/2003 5:53:00 PM,Dia,Nordeste,,7145.5
6/10/2003 12:00:00 AM,,6/10/2003 12:00:00 AM,6/10/2003 5:55:00 PM,Dia,Nordeste,,7199.7
6/11/2003 12:00:00 AM,,6/11/2003 12:00:00 AM,6/11/2003 5:55:00 PM,Dia,Nordeste,,7205.9
6/12/2003 12:00:00 AM,,6/12/2003 12:00:00 AM,6/12/2003 5:58:00 PM,Dia,Nordeste,,7322.99
6/13/2003 12:00:00 AM,,6/13/2003 12:00:00 AM,6/13/2003 5:57:00 PM,Dia,Nordeste,,7340.92
6/14/2003 12:00:00 AM,,6/14/2003 12:00:00 AM,6/14/2003 6:18:00 PM,Dia,Nordeste,,7291.34
6/15/2003 12:00:00 AM,,6/15/2003 12:00:00 AM,6/15/2003 6:19:00 PM,Dia,Nordeste,,6672.02
6/16/2003 12:00:00 AM,,6/16/2003 12:00:00 AM,6/16/2003 5:52:00 PM,Dia,Nordeste,,7137.1
6/17/2003 12:00:00 AM,,6/17/2003 12:00:00 AM,6/17/2003 5:56:00 PM,Dia,Nordeste,,7012.5
6/18/2003 12:00:00 AM,,6/18/2003 12:00:00 AM,6/18/2003 5:59:00 PM,Dia,Nordeste,,7084
6/19/2003 12:00:00 AM,,6/19/2003 12:00:00 AM,6/19/2003 6:24:00 PM,Dia,Nordeste,,6878
6/20/2003 12:00:00 AM,,6/20/2003 12:00:00 AM,6/20/2003 5:54:00 PM,Dia,Nordeste,,6968.4
6/21/2003 12:00:00 AM,,6/21/2003 12:00:00 AM,6/21/2003 6:19:00 PM,Dia,Nordeste,,7116.2
6/22/2003 12:00:00 AM,,6/22/2003 12:00:00 AM,6/22/2003 6:23:00 PM,Dia,Nordeste,,6749.2
6/23/2003 12:00:00 AM,,6/23/2003 12:00:00 AM,6/23/2003 5:57:00 PM,Dia,Nordeste,,6768.3
6/24/2003 12:00:00 AM,,6/24/2003 12:00:00 AM,6/24/2003 5:56:00 PM,Dia,Nordeste,,6432.3
6/25/2003 12:00:00 AM,,6/25/2003 12:00:00 AM,6/25/2003 5:56:00 PM,Dia,Nordeste,,7058.9
6/26/2003 12:00:00 AM,,6/26/2003 12:00:00 AM,6/26/2003 5:58:00 PM,Dia,Nordeste,,7062.6
6/27/2003 12:00:00 AM,,6/27/2003 12:00:00 AM,6/27/2003 5:58:00 PM,Dia,Nordeste,,6980.6
6/28/2003 12:00:00 AM,,6/28/2003 12:00:00 AM,6/28/2003 6:30:00 PM,Dia,Nordeste,,7237.4
6/29/2003 12:00:00 AM,,6/29/2003 12:00:00 AM,6/29/2003 6:24:00 PM,Dia,Nordeste,,6754.9
6/30/2003 12:00:00 AM,,6/30/2003 12:00:00 AM,6/30/2003 5:58:00 PM,Dia,Nordeste,,7073.1
7/1/2003 12:00:00 AM,,7/1/2003 12:00:00 AM,7/1/2003 5:56:00 PM,Dia,Nordeste,,7050
7/2/2003 12:00:00 AM,,7/2/2003 12:00:00 AM,7/2/2003 5:59:00 PM,Dia,Nordeste,,6890.2
7/3/2003 12:00:00 AM,,7/3/2003 12:00:00 AM,7/3/2003 5:58:00 PM,Dia,Nordeste,,7129.2
7/4/2003 12:00:00 AM,,7/4/2003 12:00:00 AM,7/4/2003 5:56:00 PM,Dia,Nordeste,,7128.6
7/5/2003 12:00:00 AM,,7/5/2003 12:00:00 AM,7/5/2003 6:38:00 PM,Dia,Nordeste,,7128.3
7/6/2003 12:00:00 AM,,7/6/2003 12:00:00 AM,7/6/2003 6:28:00 PM,Dia,Nordeste,,6742.63
7/7/2003 12:00:00 AM,,7/7/2003 12:00:00 AM,7/7/2003 5:57:00 PM,Dia,Nordeste,,7050.5
7/8/2003 12:00:00 AM,,7/8/2003 12:00:00 AM,7/8/2003 5:56:00 PM,Dia,Nordeste,,7047.4
7/9/2003 12:00:00 AM,,7/9/2003 12:00:00 AM,7/9/2003 5:58:00 PM,Dia,Nordeste,,7059.49
7/10/2003 12:00:00 AM,,7/10/2003 12:00:00 AM,7/10/2003 5:58:00 PM,Dia,Nordeste,,7044.2
7/11/2003 12:00:00 AM,,7/11/2003 12:00:00 AM,7/11/2003 5:58:00 PM,Dia,Nordeste,,7021.4
7/12/2003 12:00:00 AM,,7/12/2003 12:00:00 AM,7/12/2003 6:21:00 PM,Dia,Nordeste,,7149.7
7/13/2003 12:00:00 AM,,7/13/2003 12:00:00 AM,7/13/2003 6:26:00 PM,Dia,Nordeste,,6653.9
7/14/2003 12:00:00 AM,,7/14/2003 12:00:00 AM,7/14/2003 5:55:00 PM,Dia,Nordeste,,6949.7
7/15/2003 12:00:00 AM,,7/15/2003 12:00:00 AM,7/15/2003 5:57:00 PM,Dia,Nordeste,,6959
7/16/2003 12:00:00 AM,,7/16/2003 12:00:00 AM,7/16/2003 6:25:00 PM,Dia,Nordeste,,6931.2
7/17/2003 12:00:00 AM,,7/17/2003 12:00:00 AM,7/17/2003 6:23:00 PM,Dia,Nordeste,,6969.7
7/18/2003 12:00:00 AM,,7/18/2003 12:00:00 AM,7/18/2003 5:57:00 PM,Dia,Nordeste,,7010.5
7/19/2003 12:00:00 AM,,7/19/2003 12:00:00 AM,7/19/2003 6:35:00 PM,Dia,Nordeste,,7178.4
7/20/2003 12:00:00 AM,,7/20/2003 12:00:00 AM,7/20/2003 6:36:00 PM,Dia,Nordeste,,6701.1
7/21/2003 12:00:00 AM,,7/21/2003 12:00:00 AM,7/21/2003 5:58:00 PM,Dia,Nordeste,,6989.1
7/22/2003 12:00:00 AM,,7/22/2003 12:00:00 AM,7/22/2003 6:25:00 PM,Dia,Nordeste,,7022.2
7/23/2003 12:00:00 AM,,7/23/2003 12:00:00 AM,7/23/2003 6:21:00 PM,Dia,Nordeste,,6903.7
7/24/2003 12:00:00 AM,,7/24/2003 12:00:00 AM,7/24/2003 5:59:00 PM,Dia,Nordeste,,7108.4
7/25/2003 12:00:00 AM,,7/25/2003 12:00:00 AM,7/25/2003 6:24:00 PM,Dia,Nordeste,,7076.3
7/26/2003 12:00:00 AM,,7/26/2003 12:00:00 AM,7/26/2003 6:22:00 PM,Dia,Nordeste,,7177.7
7/27/2003 12:00:00 AM,,7/27/2003 12:00:00 AM,7/27/2003 6:32:00 PM,Dia,Nordeste,,6674.8
7/28/2003 12:00:00 AM,,7/28/2003 12:00:00 AM,7/28/2003 6:20:00 PM,Dia,Nordeste,,6990.5
7/29/2003 12:00:00 AM,,7/29/2003 12:00:00 AM,7/29/2003 6:21:00 PM,Dia,Nordeste,,7068.7
7/30/2003 12:00:00 AM,,7/30/2003 12:00:00 AM,7/30/2003 6:19:00 PM,Dia,Nordeste,,7049.6
7/31/2003 12:00:00 AM,,7/31/2003 12:00:00 AM,7/31/2003 6:21:00 PM,Dia,Nordeste,,7023.5
8/1/2003 12:00:00 AM,,8/1/2003 12:00:00 AM,8/1/2003 6:16:00 PM,Dia,Nordeste,,7086.4
8/2/2003 12:00:00 AM,,8/2/2003 12:00:00 AM,8/2/2003 6:25:00 PM,Dia,Nordeste,,7235.3
8/3/2003 12:00:00 AM,,8/3/2003 12:00:00 AM,8/3/2003 6:23:00 PM,Dia,Nordeste,,6786.11
8/4/2003 12:00:00 AM,,8/4/2003 12:00:00 AM,8/4/2003 5:57:00 PM,Dia,Nordeste,,6971.6
8/5/2003 12:00:00 AM,,8/5/2003 12:00:00 AM,8/5/2003 6:29:00 PM,Dia,Nordeste,,6920.8
8/6/2003 12:00:00 AM,,8/6/2003 12:00:00 AM,8/6/2003 5:56:00 PM,Dia,Nordeste,,6953.7
8/7/2003 12:00:00 AM,,8/7/2003 12:00:00 AM,8/7/2003 6:21:00 PM,Dia,Nordeste,,7048.3
8/8/2003 12:00:00 AM,,8/8/2003 12:00:00 AM,8/8/2003 6:22:00 PM,Dia,Nordeste,,7008.7
8/9/2003 12:00:00 AM,,8/9/2003 12:00:00 AM,8/9/2003 6:37:00 PM,Dia,Nordeste,,7183.1
8/10/2003 12:00:00 AM,,8/10/2003 12:00:00 AM,8/10/2003 6:36:00 PM,Dia,Nordeste,,6757.6
8/11/2003 12:00:00 AM,,8/11/2003 12:00:00 AM,8/11/2003 5:55:00 PM,Dia,Nordeste,,7071.2
8/12/2003 12:00:00 AM,,8/12/2003 12:00:00 AM,8/12/2003 5:58:00 PM,Dia,Nordeste,,7175.6
8/13/2003 12:00:00 AM,,8/13/2003 12:00:00 AM,8/13/2003 6:05:00 PM,Dia,Nordeste,,7015.7
8/14/2003 12:00:00 AM,,8/14/2003 12:00:00 AM,8/14/2003 5:57:00 PM,Dia,Nordeste,,7112.9
8/15/2003 12:00:00 AM,,8/15/2003 12:00:00 AM,8/15/2003 5:58:00 PM,Dia,Nordeste,,7097.8
8/16/2003 12:00:00 AM,,8/16/2003 12:00:00 AM,8/16/2003 6:21:00 PM,Dia,Nordeste,,7403.8
8/17/2003 12:00:00 AM,,8/17/2003 12:00:00 AM,8/17/2003 6:46:00 PM,Dia,Nordeste,,7042.6
8/18/2003 12:00:00 AM,,8/18/2003 12:00:00 AM,8/18/2003 5:58:00 PM,Dia,Nordeste,,7179
8/19/2003 12:00:00 AM,,8/19/2003 12:00:00 AM,8/19/2003 5:58:00 PM,Dia,Nordeste,,7202
8/20/2003 12:00:00 AM,,8/20/2003 12:00:00 AM,8/20/2003 5:54:00 PM,Dia,Nordeste,,7255.7
8/21/2003 12:00:00 AM,,8/21/2003 12:00:00 AM,8/21/2003 5:57:00 PM,Dia,Nordeste,,7186.1
8/22/2003 12:00:00 AM,,8/22/2003 12:00:00 AM,8/22/2003 5:56:00 PM,Dia,Nordeste,,7228.1
8/23/2003 12:00:00 AM,,8/23/2003 12:00:00 AM,8/23/2003 6:30:00 PM,Dia,Nordeste,,7459.1
8/24/2003 12:00:00 AM,,8/24/2003 12:00:00 AM,8/24/2003 6:38:00 PM,Dia,Nordeste,,7083.4
8/25/2003 12:00:00 AM,,8/25/2003 12:00:00 AM,8/25/2003 5:57:00 PM,Dia,Nordeste,,7222.4
8/26/2003 12:00:00 AM,,8/26/2003 12:00:00 AM,8/26/2003 6:21:00 PM,Dia,Nordeste,,7303.3
8/27/2003 12:00:00 AM,,8/27/2003 12:00:00 AM,8/27/2003 5:57:00 PM,Dia,Nordeste,,7378.1
8/28/2003 12:00:00 AM,,8/28/2003 12:00:00 AM,8/28/2003 5:56:00 PM,Dia,Nordeste,,7266.1
8/29/2003 12:00:00 AM,,8/29/2003 12:00:00 AM,8/29/2003 5:58:00 PM,Dia,Nordeste,,7385
8/30/2003 12:00:00 AM,,8/30/2003 12:00:00 AM,8/30/2003 6:29:00 PM,Dia,Nordeste,,7535.6
8/31/2003 12:00:00 AM,,8/31/2003 12:00:00 AM,8/31/2003 6:41:00 PM,Dia,Nordeste,,6950.9
9/1/2003 12:00:00 AM,,9/1/2003 12:00:00 AM,9/1/2003 5:54:00 PM,Dia,Nordeste,,7210.5
9/2/2003 12:00:00 AM,,9/2/2003 12:00:00 AM,9/2/2003 5:55:00 PM,Dia,Nordeste,,7263.2
9/3/2003 12:00:00 AM,,9/3/2003 12:00:00 AM,9/3/2003 6:13:00 PM,Dia,Nordeste,,7240.2
9/4/2003 12:00:00 AM,,9/4/2003 12:00:00 AM,9/4/2003 5:56:00 PM,Dia,Nordeste,,7292.6
9/5/2003 12:00:00 AM,,9/5/2003 12:00:00 AM,9/5/2003 5:56:00 PM,Dia,Nordeste,,7166.4
9/6/2003 12:00:00 AM,,9/6/2003 12:00:00 AM,9/6/2003 6:24:00 PM,Dia,Nordeste,,7391.5
9/7/2003 12:00:00 AM,,9/7/2003 12:00:00 AM,9/7/2003 6:37:00 PM,Dia,Nordeste,,6705.4
9/8/2003 12:00:00 AM,,9/8/2003 12:00:00 AM,9/8/2003 5:58:00 PM,Dia,Nordeste,,7242.1
9/9/2003 12:00:00 AM,,9/9/2003 12:00:00 AM,9/9/2003 5:55:00 PM,Dia,Nordeste,,7337.8
9/10/2003 12:00:00 AM,,9/10/2003 12:00:00 AM,9/10/2003 5:58:00 PM,Dia,Nordeste,,7341.4
9/11/2003 12:00:00 AM,,9/11/2003 12:00:00 AM,9/11/2003 5:56:00 PM,Dia,Nordeste,,7403.3
9/12/2003 12:00:00 AM,,9/12/2003 12:00:00 AM,9/12/2003 5:57:00 PM,Dia,Nordeste,,7487.4
9/13/2003 12:00:00 AM,,9/13/2003 12:00:00 AM,9/13/2003 6:26:00 PM,Dia,Nordeste,,7599.9
9/14/2003 12:00:00 AM,,9/14/2003 12:00:00 AM,9/14/2003 6:32:00 PM,Dia,Nordeste,,7075.5
9/15/2003 12:00:00 AM,,9/15/2003 12:00:00 AM,9/15/2003 5:57:00 PM,Dia,Nordeste,,7416.2
9/16/2003 12:00:00 AM,,9/16/2003 12:00:00 AM,9/16/2003 5:55:00 PM,Dia,Nordeste,,7263.2
9/17/2003 12:00:00 AM,,9/17/2003 12:00:00 AM,9/17/2003 5:57:00 PM,Dia,Nordeste,,7499.2
9/18/2003 12:00:00 AM,,9/18/2003 12:00:00 AM,9/18/2003 5:56:00 PM,Dia,Nordeste,,7519.9
9/19/2003 12:00:00 AM,,9/19/2003 12:00:00 AM,9/19/2003 5:56:00 PM,Dia,Nordeste,,7473
9/20/2003 12:00:00 AM,,9/20/2003 12:00:00 AM,9/20/2003 6:23:00 PM,Dia,Nordeste,,7701
9/21/2003 12:00:00 AM,,9/21/2003 12:00:00 AM,9/21/2003 6:23:00 PM,Dia,Nordeste,,7029.2
9/22/2003 12:00:00 AM,,9/22/2003 12:00:00 AM,9/22/2003 5:57:00 PM,Dia,Nordeste,,7442.2
9/23/2003 12:00:00 AM,,9/23/2003 12:00:00 AM,9/23/2003 5:55:00 PM,Dia,Nordeste,,7519.9
9/24/2003 12:00:00 AM,,9/24/2003 12:00:00 AM,9/24/2003 5:58:00 PM,Dia,Nordeste,,7375.1
9/25/2003 12:00:00 AM,,9/25/2003 12:00:00 AM,9/25/2003 5:57:00 PM,Dia,Nordeste,,7376
9/26/2003 12:00:00 AM,,9/26/2003 12:00:00 AM,9/26/2003 5:58:00 PM,Dia,Nordeste,,7425.6
9/27/2003 12:00:00 AM,,9/27/2003 12:00:00 AM,9/27/2003 6:23:00 PM,Dia,Nordeste,,7641.28
9/28/2003 12:00:00 AM,,9/28/2003 12:00:00 AM,9/28/2003 6:21:00 PM,Dia,Nordeste,,7220.1
9/29/2003 12:00:00 AM,,9/29/2003 12:00:00 AM,9/29/2003 5:56:00 PM,Dia,Nordeste,,7647.9
9/30/2003 12:00:00 AM,,9/30/2003 12:00:00 AM,9/30/2003 5:57:00 PM,Dia,Nordeste,,7693.8
10/1/2003 12:00:00 AM,,10/1/2003 12:00:00 AM,10/1/2003 5:57:00 PM,Dia,Nordeste,,7666.8
10/2/2003 12:00:00 AM,,10/2/2003 12:00:00 AM,10/2/2003 5:57:00 PM,Dia,Nordeste,,7580.8
10/3/2003 12:00:00 AM,,10/3/2003 12:00:00 AM,10/3/2003 6:14:00 PM,Dia,Nordeste,,7683.8
10/4/2003 12:00:00 AM,,10/4/2003 12:00:00 AM,10/4/2003 6:16:00 PM,Dia,Nordeste,,7645
10/5/2003 12:00:00 AM,,10/5/2003 12:00:00 AM,10/5/2003 6:16:00 PM,Dia,Nordeste,,7150.4
10/6/2003 12:00:00 AM,,10/6/2003 12:00:00 AM,10/6/2003 5:57:00 PM,Dia,Nordeste,,7607.7
10/7/2003 12:00:00 AM,,10/7/2003 12:00:00 AM,10/7/2003 5:57:00 PM,Dia,Nordeste,,7703.8
10/8/2003 12:00:00 AM,,10/8/2003 12:00:00 AM,10/8/2003 5:57:00 PM,Dia,Nordeste,,7674.3
10/9/2003 12:00:00 AM,,10/9/2003 12:00:00 AM,10/9/2003 6:11:00 PM,Dia,Nordeste,,7839.8
10/10/2003 12:00:00 AM,,10/10/2003 12:00:00 AM,10/10/2003 6:11:00 PM,Dia,Nordeste,,7604.1
10/11/2003 12:00:00 AM,,10/11/2003 12:00:00 AM,10/11/2003 6:40:00 PM,Dia,Nordeste,,7784.9
10/12/2003 12:00:00 AM,,10/12/2003 12:00:00 AM,10/12/2003 6:53:00 PM,Dia,Nordeste,,7112.3
10/13/2003 12:00:00 AM,,10/13/2003 12:00:00 AM,10/13/2003 5:58:00 PM,Dia,Nordeste,,7702.3
10/14/2003 12:00:00 AM,,10/14/2003 12:00:00 AM,10/14/2003 5:59:00 PM,Dia,Nordeste,,7689.6
10/15/2003 12:00:00 AM,,10/15/2003 12:00:00 AM,10/15/2003 5:56:00 PM,Dia,Nordeste,,7521
10/16/2003 12:00:00 AM,,10/16/2003 12:00:00 AM,10/16/2003 6:03:00 PM,Dia,Nordeste,,7626.8
10/17/2003 12:00:00 AM,,10/17/2003 12:00:00 AM,10/17/2003 6:29:00 PM,Dia,Nordeste,,7383.8
10/18/2003 12:00:00 AM,,10/18/2003 12:00:00 AM,10/18/2003 6:44:00 PM,Dia,Nordeste,,7634.4
10/19/2003 12:00:00 AM,,10/19/2003 12:00:00 AM,10/19/2003 7:42:00 PM,Dia,Nordeste,,7076.1
10/20/2003 12:00:00 AM,,10/20/2003 12:00:00 AM,10/20/2003 7:10:00 PM,Dia,Nordeste,,7442.4
10/21/2003 12:00:00 AM,,10/21/2003 12:00:00 AM,10/21/2003 6:58:00 PM,Dia,Nordeste,,7766
10/22/2003 12:00:00 AM,,10/22/2003 12:00:00 AM,10/22/2003 6:56:00 PM,Dia,Nordeste,,7665.8
10/23/2003 12:00:00 AM,,10/23/2003 12:00:00 AM,10/23/2003 7:21:00 PM,Dia,Nordeste,,7712.3
10/24/2003 12:00:00 AM,,10/24/2003 12:00:00 AM,10/24/2003 7:15:00 PM,Dia,Nordeste,,7592.8
10/25/2003 12:00:00 AM,,10/25/2003 12:00:00 AM,10/25/2003 7:24:00 PM,Dia,Nordeste,,7680.7
10/26/2003 12:00:00 AM,,10/26/2003 12:00:00 AM,10/26/2003 7:23:00 PM,Dia,Nordeste,,7052.3
10/27/2003 12:00:00 AM,,10/27/2003 12:00:00 AM,10/27/2003 6:59:00 PM,Dia,Nordeste,,7492.3
10/28/2003 12:00:00 AM,,10/28/2003 12:00:00 AM,10/28/2003 6:56:00 PM,Dia,Nordeste,,7690.7
10/29/2003 12:00:00 AM,,10/29/2003 12:00:00 AM,10/29/2003 6:59:00 PM,Dia,Nordeste,,7681.4
10/30/2003 12:00:00 AM,,10/30/2003 12:00:00 AM,10/30/2003 6:58:00 PM,Dia,Nordeste,,7609.7
10/31/2003 12:00:00 AM,,10/31/2003 12:00:00 AM,10/31/2003 6:58:00 PM,Dia,Nordeste,,7573.5
11/1/2003 12:00:00 AM,,11/1/2003 12:00:00 AM,11/1/2003 7:08:00 PM,Dia,Nordeste,,7549.6
11/2/2003 12:00:00 AM,,11/2/2003 12:00:00 AM,11/2/2003 7:25:00 PM,Dia,Nordeste,,6995.8
11/3/2003 12:00:00 AM,,11/3/2003 12:00:00 AM,11/3/2003 7:13:00 PM,Dia,Nordeste,,7620
11/4/2003 12:00:00 AM,,11/4/2003 12:00:00 AM,11/4/2003 7:11:00 PM,Dia,Nordeste,,7531.9
11/5/2003 12:00:00 AM,,11/5/2003 12:00:00 AM,11/5/2003 7:08:00 PM,Dia,Nordeste,,7559.1
11/6/2003 12:00:00 AM,,11/6/2003 12:00:00 AM,11/6/2003 7:12:00 PM,Dia,Nordeste,,7527
11/7/2003 12:00:00 AM,,11/7/2003 12:00:00 AM,11/7/2003 7:04:00 PM,Dia,Nordeste,,7627.7
11/8/2003 12:00:00 AM,,11/8/2003 12:00:00 AM,11/8/2003 7:34:00 PM,Dia,Nordeste,,7530.5
11/9/2003 12:00:00 AM,,11/9/2003 12:00:00 AM,11/9/2003 7:35:00 PM,Dia,Nordeste,,7084.8
11/10/2003 12:00:00 AM,,11/10/2003 12:00:00 AM,11/10/2003 7:18:00 PM,Dia,Nordeste,,7671.3
11/11/2003 12:00:00 AM,,11/11/2003 12:00:00 AM,11/11/2003 7:25:00 PM,Dia,Nordeste,,7744.3
11/12/2003 12:00:00 AM,,11/12/2003 12:00:00 AM,11/12/2003 7:22:00 PM,Dia,Nordeste,,7778
11/13/2003 12:00:00 AM,,11/13/2003 12:00:00 AM,11/13/2003 7:19:00 PM,Dia,Nordeste,,7830.5
11/14/2003 12:00:00 AM,,11/14/2003 12:00:00 AM,11/14/2003 7:25:00 PM,Dia,Nordeste,,7788.4
11/15/2003 12:00:00 AM,,11/15/2003 12:00:00 AM,11/15/2003 7:31:00 PM,Dia,Nordeste,,7492.8
11/16/2003 12:00:00 AM,,11/16/2003 12:00:00 AM,11/16/2003 7:57:00 PM,Dia,Nordeste,,7243.2
11/17/2003 12:00:00 AM,,11/17/2003 12:00:00 AM,11/17/2003 7:24:00 PM,Dia,Nordeste,,7647.2
11/18/2003 12:00:00 AM,,11/18/2003 12:00:00 AM,11/18/2003 7:27:00 PM,Dia,Nordeste,,7819.4
11/19/2003 12:00:00 AM,,11/19/2003 12:00:00 AM,11/19/2003 7:23:00 PM,Dia,Nordeste,,7807.9
11/20/2003 12:00:00 AM,,11/20/2003 12:00:00 AM,11/20/2003 7:31:00 PM,Dia,Nordeste,,7785.8
11/21/2003 12:00:00 AM,,11/21/2003 12:00:00 AM,11/21/2003 7:21:00 PM,Dia,Nordeste,,7680.9
11/22/2003 12:00:00 AM,,11/22/2003 12:00:00 AM,11/22/2003 7:43:00 PM,Dia,Nordeste,,7593.5
11/23/2003 12:00:00 AM,,11/23/2003 12:00:00 AM,11/23/2003 7:37:00 PM,Dia,Nordeste,,7119
11/24/2003 12:00:00 AM,,11/24/2003 12:00:00 AM,11/24/2003 7:25:00 PM,Dia,Nordeste,,7683.6
11/25/2003 12:00:00 AM,,11/25/2003 12:00:00 AM,11/25/2003 7:31:00 PM,Dia,Nordeste,,7709
11/26/2003 12:00:00 AM,,11/26/2003 12:00:00 AM,11/26/2003 7:44:00 PM,Dia,Nordeste,,7868.5
11/27/2003 12:00:00 AM,,11/27/2003 12:00:00 AM,11/27/2003 7:33:00 PM,Dia,Nordeste,,7840.3
11/28/2003 12:00:00 AM,,11/28/2003 12:00:00 AM,11/28/2003 7:38:00 PM,Dia,Nordeste,,7781
11/29/2003 12:00:00 AM,,11/29/2003 12:00:00 AM,11/29/2003 7:33:00 PM,Dia,Nordeste,,7807.9
11/30/2003 12:00:00 AM,,11/30/2003 12:00:00 AM,11/30/2003 7:51:00 PM,Dia,Nordeste,,7249
12/1/2003 12:00:00 AM,,12/1/2003 12:00:00 AM,12/1/2003 7:29:00 PM,Dia,Nordeste,,7621.7
12/2/2003 12:00:00 AM,,12/2/2003 12:00:00 AM,12/2/2003 7:24:00 PM,Dia,Nordeste,,7882.7
12/3/2003 12:00:00 AM,,12/3/2003 12:00:00 AM,12/3/2003 7:36:00 PM,Dia,Nordeste,,7700.4
12/4/2003 12:00:00 AM,,12/4/2003 12:00:00 AM,12/4/2003 7:33:00 PM,Dia,Nordeste,,7911.1
12/5/2003 12:00:00 AM,,12/5/2003 12:00:00 AM,12/5/2003 7:41:00 PM,Dia,Nordeste,,7888.3
12/6/2003 12:00:00 AM,,12/6/2003 12:00:00 AM,12/6/2003 7:48:00 PM,Dia,Nordeste,,7815.8
12/7/2003 12:00:00 AM,,12/7/2003 12:00:00 AM,12/7/2003 7:50:00 PM,Dia,Nordeste,,7280.9
12/8/2003 12:00:00 AM,,12/8/2003 12:00:00 AM,12/8/2003 7:33:00 PM,Dia,Nordeste,,7419.5
12/9/2003 12:00:00 AM,,12/9/2003 12:00:00 AM,12/9/2003 7:40:00 PM,Dia,Nordeste,,7890.3
12/10/2003 12:00:00 AM,,12/10/2003 12:00:00 AM,12/10/2003 7:31:00 PM,Dia,Nordeste,,7924.6
12/11/2003 12:00:00 AM,,12/11/2003 12:00:00 AM,12/11/2003 7:42:00 PM,Dia,Nordeste,,7796.3
12/12/2003 12:00:00 AM,,12/12/2003 12:00:00 AM,12/12/2003 7:36:00 PM,Dia,Nordeste,,7796.2
12/13/2003 12:00:00 AM,,12/13/2003 12:00:00 AM,12/13/2003 7:44:00 PM,Dia,Nordeste,,7781.8
12/14/2003 12:00:00 AM,,12/14/2003 12:00:00 AM,12/14/2003 8:10:00 PM,Dia,Nordeste,,7369.2
12/15/2003 12:00:00 AM,,12/15/2003 12:00:00 AM,12/15/2003 7:35:00 PM,Dia,Nordeste,,7696.6
12/16/2003 12:00:00 AM,,12/16/2003 12:00:00 AM,12/16/2003 7:35:00 PM,Dia,Nordeste,,7612.5
12/17/2003 12:00:00 AM,,12/17/2003 12:00:00 AM,12/17/2003 7:39:00 PM,Dia,Nordeste,,7549.6
12/18/2003 12:00:00 AM,,12/18/2003 12:00:00 AM,12/18/2003 7:40:00 PM,Dia,Nordeste,,7688.1
12/19/2003 12:00:00 AM,,12/19/2003 12:00:00 AM,12/19/2003 7:50:00 PM,Dia,Nordeste,,7668
12/20/2003 12:00:00 AM,,12/20/2003 12:00:00 AM,12/20/2003 8:07:00 PM,Dia,Nordeste,,7635.7
12/21/2003 12:00:00 AM,,12/21/2003 12:00:00 AM,12/21/2003 7:51:00 PM,Dia,Nordeste,,7327.1
12/22/2003 12:00:00 AM,,12/22/2003 12:00:00 AM,12/22/2003 8:13:00 PM,Dia,Nordeste,,7941.2
12/23/2003 12:00:00 AM,,12/23/2003 12:00:00 AM,12/23/2003 7:49:00 PM,Dia,Nordeste,,7694.7
12/24/2003 12:00:00 AM,,12/24/2003 12:00:00 AM,12/24/2003 7:48:00 PM,Dia,Nordeste,,7416.7
12/25/2003 12:00:00 AM,,12/25/2003 12:00:00 AM,12/25/2003 8:35:00 PM,Dia,Nordeste,,6880.2
12/26/2003 12:00:00 AM,,12/26/2003 12:00:00 AM,12/26/2003 7:51:00 PM,Dia,Nordeste,,7526.8
12/27/2003 12:00:00 AM,,12/27/2003 12:00:00 AM,12/27/2003 7:40:00 PM,Dia,Nordeste,,7670.6
12/28/2003 12:00:00 AM,,12/28/2003 12:00:00 AM,12/28/2003 7:59:00 PM,Dia,Nordeste,,7213
12/29/2003 12:00:00 AM,,12/29/2003 12:00:00 AM,12/29/2003 7:38:00 PM,Dia,Nordeste,,7417.1
12/30/2003 12:00:00 AM,,12/30/2003 12:00:00 AM,12/30/2003 7:50:00 PM,Dia,Nordeste,,7549.8
12/31/2003 12:00:00 AM,,12/31/2003 12:00:00 AM,12/31/2003 8:30:00 PM,Dia,Nordeste,,7176.1
1/1/2004 12:00:00 AM,,1/1/2004 12:00:00 AM,1/1/2004 8:09:00 PM,Dia,Nordeste,,6666.1
1/2/2004 12:00:00 AM,,1/2/2004 12:00:00 AM,1/2/2004 7:42:00 PM,Dia,Nordeste,,7346
1/3/2004 12:00:00 AM,,1/3/2004 12:00:00 AM,1/3/2004 8:05:00 PM,Dia,Nordeste,,7469.2
1/4/2004 12:00:00 AM,,1/4/2004 12:00:00 AM,1/4/2004 8:36:00 PM,Dia,Nordeste,,7014.3
1/5/2004 12:00:00 AM,,1/5/2004 12:00:00 AM,1/5/2004 7:53:00 PM,Dia,Nordeste,,7429.7
1/6/2004 12:00:00 AM,,1/6/2004 12:00:00 AM,1/6/2004 7:49:00 PM,Dia,Nordeste,,7333.7
1/7/2004 12:00:00 AM,,1/7/2004 12:00:00 AM,1/7/2004 7:45:00 PM,Dia,Nordeste,,7519
